source_command_id,source_param,target_command_id,target_param,condition_value,condition_expression,dep_type
UNC:ADD APN,APN,UNC:ADD SMARTAPN,PGWCSELSW,,PGWCSELSW references APN,cross_command
UNC:ADD APN,APN,UNC:ADD SUBSMARTAPN,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SUBSMARTAPN,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:LST SMARTAPN,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:LST SMARTAPN,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:SET SMARTCL,SMARTCLSW,,SMARTCLSW references APN,cross_command
UNC:ADD APN,APN,UNC:SET SMARTCL,APNKEY,,APNKEY references APN,cross_command
UNC:ADD APN,APN,UNC:MOD PDPAPN,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD PDPAPN,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD PDPAPN,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:MOD LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD LOCALAPNNIGP,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD LOCALAPNNIGP,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD LOCALAPNNIGP,PRI,,PRI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD LOCALAPNNIGP,PRI,,PRI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD LOCALAPNNIGP,PRI,,PRI references APNNI,cross_command
UNC:ADD APN,APN,UNC:RMV LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:RMV LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:RMV LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APN,APN,UNC:RMV LOCALAPNNIGP,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:RMV LOCALAPNNIGP,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD LOCALAPNNIGP,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD LOCALAPNNIGP,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD LOCALAPNNIGP,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD LOCALAPNNIGP,PRI,,PRI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD LOCALAPNNIGP,PRI,,PRI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD LOCALAPNNIGP,PRI,,PRI references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD PGWRESEL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:RMV PGWRESEL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:ADD PGWRESEL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:LST PGWRESEL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,APNTYPE,,APNTYPE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,SINGLESUB,,SINGLESUB references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,SINGLESUB,,SINGLESUB references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,SINGLESUB,,SINGLESUB references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,CORRMAPNSUB,,CORRMAPNSUB references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,CORRMAPNSUB,,CORRMAPNSUB references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,CORRMAPNSUB,,CORRMAPNSUB references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,APNNIREQ,,APNNIREQ references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,APNNIREQ,,APNNIREQ references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,APNNIREQ,,APNNIREQ references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,WILDCARD,,WILDCARD references APN,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,MINCID,,MINCID references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,MINCID,,MINCID references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,MINCID,,MINCID references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,PUBLICAPN,,PUBLICAPN references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,PUBLICAPN,,PUBLICAPN references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,PUBLICAPN,,PUBLICAPN references APNNI,cross_command
UNC:ADD PUBLICAPNNI,APNNI,UNC:MOD SMACTCTRL,PUBLICAPN,,PUBLICAPN references PUBLICAPNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,RQDSUBAPNNI,,RQDSUBAPNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,RQDSUBAPNNI,,RQDSUBAPNNI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,RQDSUBAPNNI,,RQDSUBAPNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,FALLBACKAPNNI,,FALLBACKAPNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,FALLBACKAPNNI,,FALLBACKAPNNI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,FALLBACKAPNNI,,FALLBACKAPNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,REJPLYEXT,,REJPLYEXT references APN,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,APNNILSTPLY,,APNNILSTPLY references APN,cross_command
UNC:ADD APN,APN,UNC:MOD SMACTCTRL,APNNIGRPID,,APNNIGRPID references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMACTCTRL,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMACTCTRL,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD LOCALAPNNIGP,APNNI,UNC:MOD SMACTCTRL,APNNIGRPID,,APNNIGRPID references LOCALAPNNIGP,cross_command
UNC:ADD LOCALAPNNIGP,PRI,UNC:MOD SMACTCTRL,APNNIGRPID,,APNNIGRPID references LOCALAPNNIGP,cross_command
UNC:ADD APN,APN,UNC:RMV SMACTCTRL,APNTYPE,,APNTYPE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:RMV SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:RMV SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APN,APN,UNC:RMV SMACTCTRL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,SUBRANGE,,SUBRANGE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,SUBRANGE,,SUBRANGE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,SUBRANGE,,SUBRANGE references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,APNTYPE,,APNTYPE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,SINGLESUB,,SINGLESUB references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,SINGLESUB,,SINGLESUB references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,SINGLESUB,,SINGLESUB references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,CORRMAPNSUB,,CORRMAPNSUB references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,CORRMAPNSUB,,CORRMAPNSUB references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,CORRMAPNSUB,,CORRMAPNSUB references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,APNNIREQ,,APNNIREQ references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,APNNIREQ,,APNNIREQ references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,APNNIREQ,,APNNIREQ references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,MINCID,,MINCID references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,MINCID,,MINCID references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,MINCID,,MINCID references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,PUBLICAPN,,PUBLICAPN references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,PUBLICAPN,,PUBLICAPN references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,PUBLICAPN,,PUBLICAPN references APNNI,cross_command
UNC:ADD PUBLICAPNNI,APNNI,UNC:ADD SMACTCTRL,PUBLICAPN,,PUBLICAPN references PUBLICAPNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,RQDSUBAPNNI,,RQDSUBAPNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,RQDSUBAPNNI,,RQDSUBAPNNI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,RQDSUBAPNNI,,RQDSUBAPNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,FALLBACKAPNNI,,FALLBACKAPNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,FALLBACKAPNNI,,FALLBACKAPNNI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,FALLBACKAPNNI,,FALLBACKAPNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,REJPLYEXT,,REJPLYEXT references APN,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,APNNILSTPLY,,APNNILSTPLY references APN,cross_command
UNC:ADD APN,APN,UNC:ADD SMACTCTRL,APNNIGRPID,,APNNIGRPID references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMACTCTRL,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMACTCTRL,APNNIGRPID,,APNNIGRPID references APNNI,cross_command
UNC:ADD LOCALAPNNIGP,APNNI,UNC:ADD SMACTCTRL,APNNIGRPID,,APNNIGRPID references LOCALAPNNIGP,cross_command
UNC:ADD LOCALAPNNIGP,PRI,UNC:ADD SMACTCTRL,APNNIGRPID,,APNNIGRPID references LOCALAPNNIGP,cross_command
UNC:ADD APN,APN,UNC:LST SMACTCTRL,APNTYPE,,APNTYPE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:LST SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:LST SMACTCTRL,APNTYPE,,APNTYPE references APNNI,cross_command
UNC:ADD APN,APN,UNC:LST SMACTCTRL,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:MOD SMSUBDATA,SUBRANGE,,SUBRANGE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMSUBDATA,SUBRANGE,,SUBRANGE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMSUBDATA,SUBRANGE,,SUBRANGE references APNNI,cross_command
UNC:ADD USER,USRNAME,UNC:MOD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:MOD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,NPWD,UNC:MOD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,CPWD,UNC:MOD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD APN,APN,UNC:MOD SMSUBDATA,APNNIRANGE,,APNNIRANGE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMSUBDATA,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMSUBDATA,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMSUBDATA,CORRECTAPNNI,,CORRECTAPNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:MOD SMSUBDATA,CORRECTAPNNI,,CORRECTAPNNI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:MOD SMSUBDATA,CORRECTAPNNI,,CORRECTAPNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:MOD SMSUBDATA,NEWAPNNI,,NEWAPNNI references APN,cross_command
UNC:ADD USER,USRNAME,UNC:RMV SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:RMV SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,NPWD,UNC:RMV SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,CPWD,UNC:RMV SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD APN,APN,UNC:RMV SMSUBDATA,APNNIRANGE,,APNNIRANGE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:RMV SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:RMV SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APN,APN,UNC:RMV SMSUBDATA,APNNI,,APNNI references APN,cross_command
UNC:ADD APN,APN,UNC:ADD SMSUBDATA,SUBRANGE,,SUBRANGE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMSUBDATA,SUBRANGE,,SUBRANGE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMSUBDATA,SUBRANGE,,SUBRANGE references APNNI,cross_command
UNC:ADD USER,USRNAME,UNC:ADD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:ADD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,NPWD,UNC:ADD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,CPWD,UNC:ADD SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD APN,APN,UNC:ADD SMSUBDATA,APNNIRANGE,,APNNIRANGE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMSUBDATA,APNNI,,APNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMSUBDATA,APNNI,,APNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMSUBDATA,CORRECTAPNNI,,CORRECTAPNNI references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:ADD SMSUBDATA,CORRECTAPNNI,,CORRECTAPNNI references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:ADD SMSUBDATA,CORRECTAPNNI,,CORRECTAPNNI references APNNI,cross_command
UNC:ADD APN,APN,UNC:ADD SMSUBDATA,NEWAPNNI,,NEWAPNNI references APN,cross_command
UNC:ADD USER,USRNAME,UNC:LST SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:LST SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,NPWD,UNC:LST SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD USER,CPWD,UNC:LST SMSUBDATA,IMSIPRE,,IMSIPRE references USER,cross_command
UNC:ADD APN,APN,UNC:LST SMSUBDATA,APNNIRANGE,,APNNIRANGE references APN,cross_command
UNC:ADD APNNI,GRPID,UNC:LST SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APNNI,APNNI,UNC:LST SMSUBDATA,APNNIRANGE,,APNNIRANGE references APNNI,cross_command
UNC:ADD APN,APN,UNC:LST SMSUBDATA,APNNI,,APNNI references APN,cross_command
UNC:ADD USER,USRNAME,UNC:MOD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:MOD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,NPWD,UNC:MOD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,CPWD,UNC:MOD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD MNO,MNOID,UNC:MOD VOLTEHOLDON,NOID,,NOID references MNO,cross_command
UNC:ADD USER,USRNAME,UNC:RMV VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:RMV VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,NPWD,UNC:RMV VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,CPWD,UNC:RMV VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD MNO,MNOID,UNC:RMV VOLTEHOLDON,NOID,,NOID references MNO,cross_command
UNC:ADD USER,USRNAME,UNC:ADD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:ADD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,NPWD,UNC:ADD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,CPWD,UNC:ADD VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD MNO,MNOID,UNC:ADD VOLTEHOLDON,NOID,,NOID references MNO,cross_command
UNC:ADD USER,USRNAME,UNC:LST VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,USERTYPE,UNC:LST VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,NPWD,UNC:LST VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD USER,CPWD,UNC:LST VOLTEHOLDON,SUBRANGE,,SUBRANGE references USER,cross_command
UNC:ADD MNO,MNOID,UNC:LST VOLTEHOLDON,NOID,,NOID references MNO,cross_command
UNC:ADD APN,APN,UNC:MOD HSSBPAPNGRP,APNGRPID,,APNGRPID references APN,cross_command
